brand_name,price,generic_name
Kepros,10.0,Ketorolac Tromethamine
Kerol,10.0,Ketorolac Tromethamine
Kerolac,10.03,Ketorolac Tromethamine
Ket,5.0,Ketorolac Tromethamine
Ket,55.0,Ketorolac Tromethamine
Keteks,55.0,Ketorolac Tromethamine
Keteks,12.0,Ketorolac Tromethamine
Keteks,95.0,Ketorolac Tromethamine
Ketoact,10.0,Ketorolac Tromethamine
Ketobe,9.93,Ketorolac Tromethamine
Ketofast,55.16,Ketorolac Tromethamine
Ketofast,12.04,Ketorolac Tromethamine
Ketofenac,55.0,Ketorolac Tromethamine
Ketofenac,10.03,Ketorolac Tromethamine
Ketoflex,10.03,Ketorolac Tromethamine
Ketogate,75.23,Ketorolac Tromethamine
Ketolab,55.18,Ketorolac Tromethamine
Ketolab,95.29,Ketorolac Tromethamine
Ketolab,12.03,Ketorolac Tromethamine
Ketolac,10.0,Ketorolac Tromethamine
Ketonaaf,10.0,Ketorolac Tromethamine
Ketonic,55.0,Ketorolac Tromethamine
Ketonic,10.0,Ketorolac Tromethamine
Ketonic,95.0,Ketorolac Tromethamine
Ketoplex,20.0,Ketorolac Tromethamine
Ketoprix,95.29,Ketorolac Tromethamine
Ketoprix,55.17,Ketorolac Tromethamine
Ketoprix,10.03,Ketorolac Tromethamine
Ketora,9.66,Ketorolac Tromethamine
Ketorin,10.07,Ketorolac Tromethamine
Ketorin,55.16,Ketorolac Tromethamine
Ketorolac,10.0,Ketorolac Tromethamine
Ketorolac Tromethamine,0.0,Ketorolac Tromethamine
Ketoropack,10.0,Ketorolac Tromethamine
Ketoroz,55.0,Ketorolac Tromethamine
Ketoroz,10.0,Ketorolac Tromethamine
Ketoseem,0.0,Ketorolac Tromethamine
Ketoshot,10.0,Ketorolac Tromethamine
Ketoshot,55.0,Ketorolac Tromethamine
Ketovir,10.0,Ketorolac Tromethamine
Ketoxguard,55.0,Ketorolac Tromethamine
Ketoxguard,8.0,Ketorolac Tromethamine
Ketromin,95.0,Ketorolac Tromethamine
Ketromin,60.0,Ketorolac Tromethamine
Ketromin,10.0,Ketorolac Tromethamine
Kflam,95.38,Ketorolac Tromethamine
Kflam,55.0,Ketorolac Tromethamine
Kflam,10.0,Ketorolac Tromethamine
Kilpan,10.0,Ketorolac Tromethamine
Kitorex,10.0,Ketorolac Tromethamine
Knil,60.0,Ketorolac Tromethamine
Knil,10.0,Ketorolac Tromethamine
Knil,95.0,Ketorolac Tromethamine
Lacor,9.0,Ketorolac Tromethamine
Lactro,10.0,Ketorolac Tromethamine
Lixidol,10.0,Ketorolac Tromethamine
Lupelac,10.0,Ketorolac Tromethamine
Maxdol,90.0,Ketorolac Tromethamine
Maxdol,55.0,Ketorolac Tromethamine
Maxdol,10.03,Ketorolac Tromethamine
Minolac,33.1,Ketorolac Tromethamine
Minolac,95.65,Ketorolac Tromethamine
Minolac,55.38,Ketorolac Tromethamine
Minolac,10.07,Ketorolac Tromethamine
Nouranz,10.0,Ketorolac Tromethamine
Ofpain,10.03,Ketorolac Tromethamine
Ofpain,95.29,Ketorolac Tromethamine
Ofpain,55.16,Ketorolac Tromethamine
Oradol,95.0,Ketorolac Tromethamine
Oradol,55.0,Ketorolac Tromethamine
Oradol,10.0,Ketorolac Tromethamine
Orc,95.3,Ketorolac Tromethamine
Orc,55.16,Ketorolac Tromethamine
Orc,10.07,Ketorolac Tromethamine
Ostelac,10.0,Ketorolac Tromethamine
Painfree,10.0,Ketorolac Tromethamine
Painlok,10.0,Ketorolac Tromethamine
Pair,55.2,Ketorolac Tromethamine
Pair,12.0,Ketorolac Tromethamine
Perilac,95.0,Ketorolac Tromethamine
Perilac,60.0,Ketorolac Tromethamine
Perilac,11.0,Ketorolac Tromethamine
Petorolac,10.0,Ketorolac Tromethamine
Petrolac,10.0,Ketorolac Tromethamine
Phoenix Ketorolac,10.0,Ketorolac Tromethamine
Repopain,55.0,Ketorolac Tromethamine
Repopain,10.03,Ketorolac Tromethamine
Roket,10.0,Ketorolac Tromethamine
Roket,95.0,Ketorolac Tromethamine
Roket,55.0,Ketorolac Tromethamine
Rolac,95.36,Ketorolac Tromethamine
Rolac,55.21,Ketorolac Tromethamine
Rolac,32.13,Ketorolac Tromethamine
Rolac,12.0,Ketorolac Tromethamine
Rolac MDT,13.0,Ketorolac Tromethamine
Rolafen,10.0,Ketorolac Tromethamine
Rolamax,9.0,Ketorolac Tromethamine
Romilac,56.38,Ketorolac Tromethamine
Romilac,12.0,Ketorolac Tromethamine
Rotalac,95.0,Ketorolac Tromethamine
Rotalac,55.0,Ketorolac Tromethamine
Rotalac,10.0,Ketorolac Tromethamine
Rotek,50.15,Ketorolac Tromethamine
Rotek,10.0,Ketorolac Tromethamine
SB-Ketor,10.0,Ketorolac Tromethamine
Sanoket,95.29,Ketorolac Tromethamine
Sanoket,55.38,Ketorolac Tromethamine
Sanoket,10.03,Ketorolac Tromethamine
Surgidol,50.0,Ketorolac Tromethamine
Surgidol,45.0,Ketorolac Tromethamine
Surgin,4.0,Ketorolac Tromethamine
Surpim,54.0,Ketorolac Tromethamine
Surpim,10.0,Ketorolac Tromethamine
Temoket,55.0,Ketorolac Tromethamine
Temoket,9.5,Ketorolac Tromethamine
Todol,95.65,Ketorolac Tromethamine
Todol,56.37,Ketorolac Tromethamine
Todol,10.04,Ketorolac Tromethamine
Tolec,95.29,Ketorolac Tromethamine
Tolec,55.17,Ketorolac Tromethamine
Tolec,10.03,Ketorolac Tromethamine
Toradolin,130.39,Ketorolac Tromethamine
Toradolin,30.09,Ketorolac Tromethamine
Toralin,10.07,Ketorolac Tromethamine
Toramax,190.0,Ketorolac Tromethamine
Toramax,110.0,Ketorolac Tromethamine
Toramax,27.0,Ketorolac Tromethamine
Torax,60.0,Ketorolac Tromethamine
Torax,100.0,Ketorolac Tromethamine
Torax,12.0,Ketorolac Tromethamine
Toro,95.0,Ketorolac Tromethamine
Toro,10.0,Ketorolac Tromethamine
Toroaid,55.17,Ketorolac Tromethamine
Toroaid,10.03,Ketorolac Tromethamine
Toroaid,95.29,Ketorolac Tromethamine
Torolac,10.0,Ketorolac Tromethamine
Torosic,10.04,Ketorolac Tromethamine
Torosic,95.36,Ketorolac Tromethamine
Torosic,56.21,Ketorolac Tromethamine
Tram-K,10.0,Ketorolac Tromethamine
Troket,10.0,Ketorolac Tromethamine
Tromark,8.0,Ketorolac Tromethamine
Troy,10.0,Ketorolac Tromethamine
Veslac,10.3,Ketorolac Tromethamine
Winop,95.65,Ketorolac Tromethamine
Winop,55.37,Ketorolac Tromethamine
Winop,10.07,Ketorolac Tromethamine
Xenolac,10.0,Ketorolac Tromethamine
Xidolac,55.0,Ketorolac Tromethamine
Xidolac,30.0,Ketorolac Tromethamine
Xidolac,10.0,Ketorolac Tromethamine
Xidolac Meltab,12.0,Ketorolac Tromethamine
Xiroket,9.0,Ketorolac Tromethamine
Xiroket,54.6,Ketorolac Tromethamine
Zepac,10.0,Ketorolac Tromethamine
Zeropain,100.0,Ketorolac Tromethamine
Zeropain,60.0,Ketorolac Tromethamine
Zeropain,12.0,Ketorolac Tromethamine
Emodol,65.0,Ketorolac Tromethamine (Ophthalmic)
Etolac,85.0,Ketorolac Tromethamine (Ophthalmic)
Kepronol,80.0,Ketorolac Tromethamine (Ophthalmic)
Ketolac,80.0,Ketorolac Tromethamine (Ophthalmic)
Ketorolac Tromethamine (Ophthalmic),65.0,Ketorolac Tromethamine (Ophthalmic)
Ketromin,80.0,Ketorolac Tromethamine (Ophthalmic)
Lopadol,80.3,Ketorolac Tromethamine (Ophthalmic)
Ofpain,80.24,Ketorolac Tromethamine (Ophthalmic)
Pair,70.25,Ketorolac Tromethamine (Ophthalmic)
Recular,80.3,Ketorolac Tromethamine (Ophthalmic)
Surpim,80.0,Ketorolac Tromethamine (Ophthalmic)
Todol,80.3,Ketorolac Tromethamine (Ophthalmic)
Toroaid,80.0,Ketorolac Tromethamine (Ophthalmic)
Alarid,100.3,Ketotifen Fumarate (Ophthalmic)
Allerkit-E,95.36,Ketotifen Fumarate (Ophthalmic)
Asmafen,96.0,Ketotifen Fumarate (Ophthalmic)
Fenat,95.3,Ketotifen Fumarate (Ophthalmic)
Ketof,100.0,Ketotifen Fumarate (Ophthalmic)
Ketomar,100.0,Ketotifen Fumarate (Ophthalmic)
Ketorif,100.0,Ketotifen Fumarate (Ophthalmic)
Ketotifen,100.0,Ketotifen Fumarate (Ophthalmic)
Ketotifen Fumarate (Ophthalmic),95.0,Ketotifen Fumarate (Ophthalmic)
Kofen,100.0,Ketotifen Fumarate (Ophthalmic)
Masfen,100.0,Ketotifen Fumarate (Ophthalmic)
Ocutif,95.0,Ketotifen Fumarate (Ophthalmic)
Ocutifen,95.29,Ketotifen Fumarate (Ophthalmic)
Prosma,100.0,Ketotifen Fumarate (Ophthalmic)
Stafen,100.0,Ketotifen Fumarate (Ophthalmic)
Tofen,100.0,Ketotifen Fumarate (Ophthalmic)
Zadit,95.36,Ketotifen Fumarate (Ophthalmic)
Aerofen,1.51,Ketotifen Fumarate (Oral)
Aerofen,50.0,Ketotifen Fumarate (Oral)
Airnaaf,50.0,Ketotifen Fumarate (Oral)
Alarid,55.0,Ketotifen Fumarate (Oral)
Alarid,2.5,Ketotifen Fumarate (Oral)
Allerkit,40.0,Ketotifen Fumarate (Oral)
Aptofen,40.0,Ketotifen Fumarate (Oral)
Asfen,40.0,Ketotifen Fumarate (Oral)
Asmafen,50.0,Ketotifen Fumarate (Oral)
Asmafen,2.0,Ketotifen Fumarate (Oral)
Asmiket,55.0,Ketotifen Fumarate (Oral)
Asprofen,2.0,Ketotifen Fumarate (Oral)
Broket,2.5,Ketotifen Fumarate (Oral)
Broket,45.0,Ketotifen Fumarate (Oral)
Ethifen,50.0,Ketotifen Fumarate (Oral)
Ethifen,2.0,Ketotifen Fumarate (Oral)
Fenat,45.16,Ketotifen Fumarate (Oral)
Fenat,2.5,Ketotifen Fumarate (Oral)
Imunofen,50.0,Ketotifen Fumarate (Oral)
Kafu,50.0,Ketotifen Fumarate (Oral)
Kefat,44.32,Ketotifen Fumarate (Oral)
Kefat,1.7,Ketotifen Fumarate (Oral)
Kefton,40.0,Ketotifen Fumarate (Oral)
Kefton,1.15,Ketotifen Fumarate (Oral)
Ketifen,2.5,Ketotifen Fumarate (Oral)
Ketifen,55.0,Ketotifen Fumarate (Oral)
Ketocure,2.0,Ketotifen Fumarate (Oral)
Ketocure,52.0,Ketotifen Fumarate (Oral)
Ketodil,2.0,Ketotifen Fumarate (Oral)
Ketodil,45.0,Ketotifen Fumarate (Oral)
Ketof,55.0,Ketotifen Fumarate (Oral)
Ketof,2.5,Ketotifen Fumarate (Oral)
Ketofimed,55.0,Ketotifen Fumarate (Oral)
Ketomar,2.0,Ketotifen Fumarate (Oral)
Ketomar,50.0,Ketotifen Fumarate (Oral)
Ketopac,40.0,Ketotifen Fumarate (Oral)
Ketopac,2.0,Ketotifen Fumarate (Oral)
Ketorif,52.0,Ketotifen Fumarate (Oral)
Ketorif,2.25,Ketotifen Fumarate (Oral)
Ketosma,2.0,Ketotifen Fumarate (Oral)
Ketosma,45.0,Ketotifen Fumarate (Oral)
Ketotif,1.5,Ketotifen Fumarate (Oral)
Ketotifen,2.5,Ketotifen Fumarate (Oral)
Ketotifen Fumarate (Oral),1.15,Ketotifen Fumarate (Oral)
Kitaf,40.0,Ketotifen Fumarate (Oral)
Kofen,2.0,Ketotifen Fumarate (Oral)
Kofen,45.13,Ketotifen Fumarate (Oral)
Ktin,50.14,Ketotifen Fumarate (Oral)
Ktin,2.0,Ketotifen Fumarate (Oral)
Masfen,2.0,Ketotifen Fumarate (Oral)
Minia,45.13,Ketotifen Fumarate (Oral)
Orotifen,40.11,Ketotifen Fumarate (Oral)
Orotifen,1.51,Ketotifen Fumarate (Oral)
Prosma,60.0,Ketotifen Fumarate (Oral)
Prosma,3.0,Ketotifen Fumarate (Oral)
Ridair,55.0,Ketotifen Fumarate (Oral)
Ridair,2.5,Ketotifen Fumarate (Oral)
S-Kit,45.13,Ketotifen Fumarate (Oral)
S-Kit,2.0,Ketotifen Fumarate (Oral)
Sesofen,2.5,Ketotifen Fumarate (Oral)
Sesofen,55.0,Ketotifen Fumarate (Oral)
Stafen,55.0,Ketotifen Fumarate (Oral)
Stafen,2.5,Ketotifen Fumarate (Oral)
Ticofen,50.0,Ketotifen Fumarate (Oral)
Tifen,2.0,Ketotifen Fumarate (Oral)
Tifen,45.0,Ketotifen Fumarate (Oral)
Tifsi,50.0,Ketotifen Fumarate (Oral)
Tifsi,2.0,Ketotifen Fumarate (Oral)
Tofen,65.0,Ketotifen Fumarate (Oral)
Tofen,3.0,Ketotifen Fumarate (Oral)
Tofenver,2.5,Ketotifen Fumarate (Oral)
Tokn,50.0,Ketotifen Fumarate (Oral)
Toma,63.0,Ketotifen Fumarate (Oral)
Toma,2.0,Ketotifen Fumarate (Oral)
Tosma,55.0,Ketotifen Fumarate (Oral)
Tosma,2.0,Ketotifen Fumarate (Oral)
Toti,55.0,Ketotifen Fumarate (Oral)
Toti,2.5,Ketotifen Fumarate (Oral)
Totifen,45.0,Ketotifen Fumarate (Oral)
Totifen,2.0,Ketotifen Fumarate (Oral)
Zadifen,45.0,Ketotifen Fumarate (Oral)
Zadifen,2.0,Ketotifen Fumarate (Oral)
Zadit,40.14,Ketotifen Fumarate (Oral)
Ziten,40.0,Ketotifen Fumarate (Oral)
Ziten,2.0,Ketotifen Fumarate (Oral)
Fevnil,70.0,Khakshi
Khakshi,70.0,Khakshi
Kusta Qalyee [Calcined stannum],2.0,Kusta Qalyee [Calcined stannum]
Spermatin,2.0,Kusta Qalyee [Calcined stannum]
Colagel,80.0,L-Lysine Hydrochloride
L-Lysine Hydrochloride,80.0,L-Lysine Hydrochloride
Limogel,80.0,L-Lysine Hydrochloride
Hepaclin,75.0,L-Ornithine L-Aspartate
Hepaclin,150.0,L-Ornithine L-Aspartate
Hepagurd,75.0,L-Ornithine L-Aspartate
Heplol,15.0,L-Ornithine L-Aspartate
L-Ornithine L-Aspartate,15.0,L-Ornithine L-Aspartate
Lola,75.0,L-Ornithine L-Aspartate
Oliver,15.0,L-Ornithine L-Aspartate
HepaMerz,18.0,L-Ornithine L-Aspartate + Pancreatin
L-Ornithine L-Aspartate + Pancreatin,18.0,L-Ornithine L-Aspartate + Pancreatin
Labecard,100.38,Labetalol Hydrochloride (Injection)
Labegest,100.0,Labetalol Hydrochloride (Injection)
Labetalol Hydrochloride (Injection),100.0,Labetalol Hydrochloride (Injection)
Labegest,6.0,Labetalol Hydrochloride (Tablet)
Labegest,10.0,Labetalol Hydrochloride (Tablet)
Labeta,5.5,Labetalol Hydrochloride (Tablet)
Labeta,9.0,Labetalol Hydrochloride (Tablet)
Labetalol Hydrochloride (Tablet),5.5,Labetalol Hydrochloride (Tablet)
L-Cardin,3.0,Lacidipine
Lacicard,6.0,Lacidipine
Lacicard,4.0,Lacidipine
Lacidipine,3.0,Lacidipine
Lacitab,4.03,Lacidipine
Lacitab,6.04,Lacidipine
Ezymilk,250.0,Lactase
Lactase,14.0,Lactase
Laczym,14.0,Lactase
Milk Aid,15.0,Lactase
Feelfree,90.0,Lactic acid + Citric acid + Potassium bitartrate
Lactic acid + Citric acid + Potassium bitartrate,90.0,Lactic acid + Citric acid + Potassium bitartrate
Plan A,120.0,Lactic acid + Citric acid + Potassium bitartrate
Lactic acid + Sodium PCA,455.0,Lactic acid + Sodium PCA
Lacticare,455.0,Lactic acid + Sodium PCA
Fibolac,40.0,Lactitol Monohydrate
Lacticon,25.0,Lactitol Monohydrate
Lactitol Monohydrate,12.0,Lactitol Monohydrate
Laxitol,65.0,Lactitol Monohydrate
Laxitol,12.0,Lactitol Monohydrate
Maxilax,65.0,Lactitol Monohydrate
Maxilax,12.0,Lactitol Monohydrate
Sinalax,13.0,Lactitol Monohydrate
Lactobacillus Rhamnosus GG,40.0,Lactobacillus Rhamnosus GG
Prolaxan,40.0,Lactobacillus Rhamnosus GG
Actilac,125.0,Lactulose
Actulose,60.22,Lactulose
Asilac,120.0,Lactulose
Avolac,140.0,Lactulose
Avolose,135.0,Lactulose
Comfort,80.0,Lactulose
Conlax,140.0,Lactulose
Conloss,0.0,Lactulose
Contilos,130.0,Lactulose
D-Lac,70.0,Lactulose
Devolac,100.0,Lactulose
Dulac,150.0,Lactulose
E-Lax,100.0,Lactulose
Ezylax,140.0,Lactulose
Glovolac,120.0,Lactulose
Inolac,120.0,Lactulose
Isolac,140.0,Lactulose
Laclose,120.37,Lactulose
Lacos,100.0,Lactulose
Lactoben,138.0,Lactulose
Lactolax,140.0,Lactulose
Lactomose,100.0,Lactulose
Lactu,140.0,Lactulose
Lactulose,0.0,Lactulose
Lactulose H,110.0,Lactulose
Lax,120.0,Lactulose
Laxativ,130.0,Lactulose
Laxol,136.0,Lactulose
Laxolac,140.0,Lactulose
Leaxe,140.42,Lactulose
Leolac,65.2,Lactulose
Livax,140.0,Lactulose
Livoton,70.21,Lactulose
Loctoz,100.0,Lactulose
Mebolos,75.0,Lactulose
Mylac,75.0,Lactulose
Niprolac,120.36,Lactulose
Onlac,140.0,Lactulose
Oralax,140.0,Lactulose
Osmolax,140.0,Lactulose
P Lac,93.12,Lactulose
Polylac,120.0,Lactulose
Regulose,120.35,Lactulose
Rewat,120.0,Lactulose
Serelose,130.0,Lactulose
Sinalac,70.0,Lactulose
Sivolac,120.37,Lactulose
Tulac,65.0,Lactulose
Tulos,140.0,Lactulose
Xylose,120.0,Lactulose
Zenilac,120.0,Lactulose
Avudin,45.0,Lamivudine + Zidovudine
Diavix,45.0,Lamivudine + Zidovudine
Lamivudine + Zidovudine,45.0,Lamivudine + Zidovudine
Lamivudine + Zidovudine + Nevirapine,70.0,Lamivudine + Zidovudine + Nevirapine
Triovix,70.0,Lamivudine + Zidovudine + Nevirapine
Hepavir,25.17,Lamivudine [For Chronic Hepatitis B]
Lamidin,25.3,Lamivudine [For Chronic Hepatitis B]
Lamivir,25.0,Lamivudine [For Chronic Hepatitis B]
Lamivudine [For Chronic Hepatitis B],25.0,Lamivudine [For Chronic Hepatitis B]
Zeffix,90.3,Lamivudine [For Chronic Hepatitis B]
Avilam,25.0,Lamivudine [For HIV Infection]
Lamivudine [For HIV Infection],25.0,Lamivudine [For HIV Infection]
Lameptil,20.0,Lamotrigine
Lameptil,12.0,Lamotrigine
Lamicet,20.0,Lamotrigine
Lamictal,52.53,Lamotrigine
Lamitrin,9.0,Lamotrigine
Lamitrin,18.05,Lamotrigine
Lamitrin,10.03,Lamotrigine
Lamitrin,7.0,Lamotrigine
Lamitrin ER,0.0,Lamotrigine
Lamogin,7.0,Lamotrigine
Lamogin,9.0,Lamotrigine
Lamogin,10.0,Lamotrigine
Lamogin,18.0,Lamotrigine
Lamotrigine,0.0,Lamotrigine
Enso,3.01,Lansoprazole
Enso,5.02,Lansoprazole
Lanozole,5.0,Lansoprazole
Lanozole,3.0,Lansoprazole
Lansec,6.05,Lansoprazole
Lansec,3.55,Lansoprazole
Lansina,6.0,Lansoprazole
Lanso,6.04,Lansoprazole
Lansodin,6.04,Lansoprazole
Lansodin,3.52,Lansoprazole
Lansoprazole,3.0,Lansoprazole
Lansopril,5.5,Lansoprazole
Lansoprol,4.0,Lansoprazole
Lantid,5.03,Lansoprazole
Lanzol,5.0,Lansoprazole
Lap,5.0,Lansoprazole
Lasocon,6.0,Lansoprazole
Lazo 30,5.0,Lansoprazole
Protolan,6.0,Lansoprazole
Zoton,6.04,Lansoprazole
Zoton,3.52,Lansoprazole
Helicon Kit,55.37,Lansoprazole + Amoxicillin + Clarithromycin
Lansoprazole + Amoxicillin + Clarithromycin,55.0,Lansoprazole + Amoxicillin + Clarithromycin
Pylotrip,55.16,Lansoprazole + Amoxicillin + Clarithromycin
Triokit,55.0,Lansoprazole + Amoxicillin + Clarithromycin
Lanfos,100.0,Lanthanum Carbonate
Lanthanum Carbonate,100.0,Lanthanum Carbonate
Alkenib,350.0,Lapatinib
Certus,350.0,Lapatinib
Lapacent,300.0,Lapatinib
Laparen,300.0,Lapatinib
Lapatinib,300.0,Lapatinib
Nibalap,350.0,Lapatinib
Tykerb,357.84,Lapatinib
Larotrectinib,0.0,Larotrectinib
Lotenib,0.0,Larotrectinib
Lamitan,0.0,Lasmiditan Hemisuccinate
Lamitan,0.0,Lasmiditan Hemisuccinate
Lasmi,40.0,Lasmiditan Hemisuccinate
Lasmi,75.0,Lasmiditan Hemisuccinate
Lasmiditan Hemisuccinate,0.0,Lasmiditan Hemisuccinate
Midita,0.0,Lasmiditan Hemisuccinate
Midita,0.0,Lasmiditan Hemisuccinate
Latanoprost,460.0,Latanoprost
Remaprost,496.87,Latanoprost
Xalaprost,460.0,Latanoprost
Xalatan,703.75,Latanoprost
Latanoprost + Timolol,495.0,Latanoprost + Timolol
Xalacom,781.94,Latanoprost + Timolol
Xalanol,495.0,Latanoprost + Timolol
Etrifal Ustukhudus,120.0,Lavendar [Lavendula stoechas]
Lavendar [Lavendula stoechas],120.0,Lavendar [Lavendula stoechas]
Dualvir,1.0,Ledipasvir + Sofosbuvir
Duvir,1.0,Ledipasvir + Sofosbuvir
Hopso-LP,1.0,Ledipasvir + Sofosbuvir
Ledipasvir + Sofosbuvir,1.0,Ledipasvir + Sofosbuvir
Lesovir-C,1.0,Ledipasvir + Sofosbuvir
Sofomax Duo,1.0,Ledipasvir + Sofosbuvir
Soforal-LP,1.0,Ledipasvir + Sofosbuvir
Twinvir,1.0,Ledipasvir + Sofosbuvir
Leflunomide,3.0,Leflunomide
Nodia,20.0,Leflunomide
Nodia,5.0,Leflunomide
Nodia,3.0,Leflunomide
Ledomide,200.0,Lenalidomide
Ledomide,400.0,Lenalidomide
Lenalidomide,200.0,Lenalidomide
Linamide,400.0,Lenalidomide
Linamide,200.0,Lenalidomide
Mylomid,400.0,Lenalidomide
Mylomid,200.0,Lenalidomide
Granocyte,5.0,Lenograstim
Lenograstim,5.0,Lenograstim
Lanib,600.0,Lenvatinib Mesylate
Lenva,670.0,Lenvatinib Mesylate
Lenva,1.0,Lenvatinib Mesylate
Lenvacent,670.0,Lenvatinib Mesylate
Lenvacent,1.0,Lenvatinib Mesylate
Lenvatinib Mesylate,1.0,Lenvatinib Mesylate
Lenvaxen,990.0,Lenvatinib Mesylate
Lenvaxen,440.0,Lenvatinib Mesylate
Lenvika,900.0,Lenvatinib Mesylate
Lenvika,2.0,Lenvatinib Mesylate
Levat,1.0,Lenvatinib Mesylate
Canider,5.02,Lercanidipine Hydrochloride
Larcadip,5.0,Lercanidipine Hydrochloride
Lercanidipine Hydrochloride,5.0,Lercanidipine Hydrochloride
Lotensyl,5.56,Lercanidipine Hydrochloride
Arofrez,40.0,Letrozole
Endofree,40.0,Letrozole
Femara,376.42,Letrozole
Femzole,40.0,Letrozole
Fezol,40.0,Letrozole
Intez,40.0,Letrozole
Lenor,40.0,Letrozole
Lerozol,40.27,Letrozole
Letrogen,40.0,Letrozole
Letrol,40.15,Letrozole
Letrozol,40.0,Letrozole
Letrozole,40.0,Letrozole
Lexel,40.0,Letrozole
Loreta,40.0,Letrozole
Ovazol,40.0,Letrozole
Zoleta,40.12,Letrozole
Leuprorelin Acetate,17.0,Leuprorelin Acetate
Lucrin Depot,37.0,Leuprorelin Acetate
Lucrin Depot,17.0,Leuprorelin Acetate
Altrax,15.0,Levamisole
Asitrax,7.95,Levamisole
Atrex,10.0,Levamisole
Biotrex,15.0,Levamisole
Deotrex,0.35,Levamisole
Deotrex,11.0,Levamisole
Etrax,24.07,Levamisole
Etrax,1.0,Levamisole
Helmisole,0.41,Levamisole
Helmisole,15.05,Levamisole
Lemox,9.0,Levamisole
Levamin,13.87,Levamisole
Levamin,0.46,Levamisole
Levamisole,0.35,Levamisole
Levosol,0.45,Levamisole
Levosol,9.0,Levamisole
Neotrax,24.0,Levamisole
Neotrax,0.43,Levamisole
Ovanil,14.0,Levamisole
Skytex,6.0,Levamisole
Skytex,0.45,Levamisole
Vermicom,18.0,Levamisole
Citazar,15.11,Levetiracetam
Citazar,25.17,Levetiracetam
Eletam,400.0,Levetiracetam
Eletam,16.0,Levetiracetam
Eletam,30.0,Levetiracetam
Epicet,16.0,Levetiracetam
Epicet,30.0,Levetiracetam
Epicet,400.0,Levetiracetam
Epicet,40.0,Levetiracetam
Epicet XR,30.0,Levetiracetam
Epicet XR,35.0,Levetiracetam
Epicet XR,45.0,Levetiracetam
Erata,30.3,Levetiracetam
Erata,16.25,Levetiracetam
Iracet,30.0,Levetiracetam
Iracet,40.13,Levetiracetam
Iracet,200.61,Levetiracetam
Iracet,16.0,Levetiracetam
Iracet XR,30.0,Levetiracetam
Levefix,200.0,Levetiracetam
Levefix,15.0,Levetiracetam
Levefix,30.0,Levetiracetam
Levepro,30.0,Levetiracetam
Levepro,16.0,Levetiracetam
Leveron,400.0,Levetiracetam
Leveron,16.05,Levetiracetam
Leveron,30.09,Levetiracetam
Levetam,30.0,Levetiracetam
Levetam,15.0,Levetiracetam
Levetam XR,30.0,Levetiracetam
Levetira,30.0,Levetiracetam
Levetira,400.0,Levetiracetam
Levetiracetam,15.0,Levetiracetam
Leviceta,16.0,Levetiracetam
Leviceta,30.0,Levetiracetam
Levipil,28.0,Levetiracetam
Levipil,15.0,Levetiracetam
Neurocet,30.0,Levetiracetam
Neurocet,40.0,Levetiracetam
Neurocet,40.0,Levetiracetam
Neurocet,240.0,Levetiracetam
Neurocet,25.0,Levetiracetam
Neurocet,15.0,Levetiracetam
Betagan,229.85,Levobunolol
Levobunolol,229.85,Levobunolol
Carnitab,5.0,Levocarnitine
Carnitab,100.0,Levocarnitine
Carniten,4.0,Levocarnitine
Cartine,4.0,Levocarnitine
Cartine,100.68,Levocarnitine
Envitor,5.02,Levocarnitine
L-Carni,5.04,Levocarnitine
Levocar,5.03,Levocarnitine
Levocar,100.67,Levocarnitine
Levocarnitine,4.0,Levocarnitine
Ocarnix,100.0,Levocarnitine
Ocarnix,5.0,Levocarnitine
Acitrin-L,55.0,Levocetirizine Dihydrochloride
Acitrin-L,3.01,Levocetirizine Dihydrochloride
Alcet,50.0,Levocetirizine Dihydrochloride
Alcet,4.5,Levocetirizine Dihydrochloride
Cevozin,2.0,Levocetirizine Dihydrochloride
Clarigen,2.0,Levocetirizine Dihydrochloride
Curin,3.0,Levocetirizine Dihydrochloride
LVC,3.01,Levocetirizine Dihydrochloride
Lecet,3.0,Levocetirizine Dihydrochloride
Lecitin,2.0,Levocetirizine Dihydrochloride
Lerex,2.0,Levocetirizine Dihydrochloride
Levant,2.2,Levocetirizine Dihydrochloride
Levocet,2.01,Levocetirizine Dihydrochloride
Levocetirizine Dihydrochloride,2.0,Levocetirizine Dihydrochloride
Levotiz,2.5,Levocetirizine Dihydrochloride
Liset,2.0,Levocetirizine Dihydrochloride
Lozin,3.01,Levocetirizine Dihydrochloride
Lupron,2.5,Levocetirizine Dihydrochloride
Megatrol,2.0,Levocetirizine Dihydrochloride
Netis,50.0,Levocetirizine Dihydrochloride
Netis,3.5,Levocetirizine Dihydrochloride
Polan,3.0,Levocetirizine Dihydrochloride
Purotrol,3.51,Levocetirizine Dihydrochloride
Rinocet,4.0,Levocetirizine Dihydrochloride
Rinotin,3.0,Levocetirizine Dihydrochloride
Seasonix,55.0,Levocetirizine Dihydrochloride
Seasonix,4.0,Levocetirizine Dihydrochloride
Sinacet,50.0,Levocetirizine Dihydrochloride
Sinacet,4.0,Levocetirizine Dihydrochloride
Verizin,2.0,Levocetirizine Dihydrochloride
Vocet,2.0,Levocetirizine Dihydrochloride
Aparkin,8.0,Levodopa + Benserazide
Aparkin,12.0,Levodopa + Benserazide
Aparkin,18.0,Levodopa + Benserazide
