brand_name,price,generic_name
Colagel 15%,80.0,L-Lysine Hydrochloride
L-Lysine Hydrochloride,80.0,L-Lysine Hydrochloride
Limogel 15%,80.0,L-Lysine Hydrochloride
Hepaclin 3 gm/sachet,75.0,L-Ornithine L-Aspartate
Hepaclin 5 gm/10 ml,150.0,L-Ornithine L-Aspartate
Hepagurd 3 gm/sachet,75.0,L-Ornithine L-Aspartate
Heplol 150 mg,15.0,L-Ornithine L-Aspartate
L-Ornithine L-Aspartate,15.0,L-Ornithine L-Aspartate
Lola 3 gm/sachet,75.0,L-Ornithine L-Aspartate
Oliver 150 mg,15.0,L-Ornithine L-Aspartate
HepaMerz 150 mg+100 mg,18.0,L-Ornithine L-Aspartate + Pancreatin
L-Ornithine L-Aspartate + Pancreatin,18.0,L-Ornithine L-Aspartate + Pancreatin
Labecard 5 mg/ml,100.38,Labetalol Hydrochloride (Injection)
Labegest 5 mg/ml,100.0,Labetalol Hydrochloride (Injection)
Labetalol Hydrochloride (Injection),100.0,Labetalol Hydrochloride (Injection)
Labegest 100 mg,6.0,Labetalol Hydrochloride (Tablet)
Labegest 200 mg,10.0,Labetalol Hydrochloride (Tablet)
Labeta 100 mg,5.5,Labetalol Hydrochloride (Tablet)
Labeta 200 mg,9.0,Labetalol Hydrochloride (Tablet)
Labetalol Hydrochloride (Tablet),5.5,Labetalol Hydrochloride (Tablet)
L-Cardin 2 mg,3.0,Lacidipine
Lacicard 2 mg,4.0,Lacidipine
Lacicard 4 mg,6.0,Lacidipine
Lacidipine,3.0,Lacidipine
Lacitab 2 mg,4.03,Lacidipine
Lacitab 4 mg,6.04,Lacidipine
Ezymilk 0.11 gm/ml,250.0,Lactase
Lactase,14.0,Lactase
Laczym 9000 IU,14.0,Lactase
Milk Aid 9000 IU,15.0,Lactase
Feelfree 1.8%+1%+0.4%,90.0,Lactic acid + Citric acid + Potassium bitartrate
Lactic acid + Citric acid + Potassium bitartrate,90.0,Lactic acid + Citric acid + Potassium bitartrate
Plan A 1.8%+1%+0.4%,120.0,Lactic acid + Citric acid + Potassium bitartrate
Lactic acid + Sodium PCA,455.0,Lactic acid + Sodium PCA
Lacticare 5%+2.5%,455.0,Lactic acid + Sodium PCA
Fibolac 10 gm/sachet,40.0,Lactitol Monohydrate
Lacticon 10 gm/sachet,25.0,Lactitol Monohydrate
Lactitol Monohydrate,12.0,Lactitol Monohydrate
Laxitol 10 gm/15 ml,65.0,Lactitol Monohydrate
Laxitol 10 gm/sachet,12.0,Lactitol Monohydrate
Maxilax 10 gm/15 ml,65.0,Lactitol Monohydrate
Maxilax 10 gm/sachet,12.0,Lactitol Monohydrate
Sinalax 10 gm/sachet,13.0,Lactitol Monohydrate
Lactobacillus Rhamnosus GG,40.0,Lactobacillus Rhamnosus GG
Prolaxan 10 billion,40.0,Lactobacillus Rhamnosus GG
Actilac 3.35 gm/5 ml,125.0,Lactulose
Actulose 3.35 gm/5 ml,60.22,Lactulose
Asilac 3.35 gm/5 ml,120.0,Lactulose
Avolac 3.35 gm/5 ml,140.0,Lactulose
Avolose 3.35 gm/5 ml,135.0,Lactulose
Comfort 3.35 gm/5 ml,80.0,Lactulose
Conlax 3.35 gm/5 ml,140.0,Lactulose
Conloss 3.35 gm/5 ml,0.0,Lactulose
Contilos 3.35 gm/5 ml,130.0,Lactulose
D-Lac 3.35 gm/5 ml,70.0,Lactulose
Devolac 3.35 gm/5 ml,100.0,Lactulose
Dulac 3.35 gm/5 ml,150.0,Lactulose
E-Lax 3.35 gm/5 ml,100.0,Lactulose
Ezylax 3.35 gm/5 ml,140.0,Lactulose
Glovolac 3.35 gm/5 ml,120.0,Lactulose
Inolac 3.35 gm/5 ml,120.0,Lactulose
Isolac 3.35 gm/5 ml,140.0,Lactulose
Laclose 3.35 gm/5 ml,120.37,Lactulose
Lacos 3.35 gm/5 ml,100.0,Lactulose
Lactoben 3.35 gm/5 ml,138.0,Lactulose
Lactolax 3.35 gm/5 ml,140.0,Lactulose
Lactomose 3.35 gm/5 ml,100.0,Lactulose
Lactu 3.35 gm/5 ml,140.0,Lactulose
Lactulose,0.0,Lactulose
Lactulose H 3.35 gm/5 ml,110.0,Lactulose
Lax 3.35 gm/5 ml,120.0,Lactulose
Laxativ 3.35 gm/5 ml,130.0,Lactulose
Laxol 3.35 gm/5 ml,136.0,Lactulose
Laxolac 3.35 gm/5 ml,140.0,Lactulose
Leaxe 3.35 gm/5 ml,140.42,Lactulose
Leolac 3.35 gm/5 ml,65.2,Lactulose
Livax 3.35 gm/5 ml,140.0,Lactulose
Livoton 3.35 gm/5 ml,70.21,Lactulose
Loctoz 3.35 gm/5 ml,100.0,Lactulose
Mebolos 3.35 gm/5 ml,75.0,Lactulose
Mylac 3.35 gm/5 ml,75.0,Lactulose
Niprolac 3.35 gm/5 ml,120.36,Lactulose
Onlac 3.35 gm/5 ml,140.0,Lactulose
Oralax 3.35 gm/5 ml,140.0,Lactulose
Osmolax 3.35 gm/5 ml,140.0,Lactulose
P Lac 3.35 gm/5 ml,93.12,Lactulose
Polylac 3.35 gm/5 ml,120.0,Lactulose
Regulose 3.35 gm/5 ml,120.35,Lactulose
Rewat 3.35 gm/5 ml,120.0,Lactulose
Serelose 3.35 gm/5 ml,130.0,Lactulose
Sinalac 3.35 gm/5 ml,70.0,Lactulose
Sivolac 3.35 gm/5 ml,120.37,Lactulose
Tulac 3.35 gm/5 ml,65.0,Lactulose
Tulos 3.35 gm/5 ml,140.0,Lactulose
Xylose 3.35 gm/5 ml,120.0,Lactulose
Zenilac 3.35 gm/5 ml,120.0,Lactulose
Avudin 150 mg+300 mg,45.0,Lamivudine + Zidovudine
Diavix 150 mg+300 mg,45.0,Lamivudine + Zidovudine
Lamivudine + Zidovudine,45.0,Lamivudine + Zidovudine
Lamivudine + Zidovudine + Nevirapine,70.0,Lamivudine + Zidovudine + Nevirapine
Triovix 150 mg+300 mg+200 mg,70.0,Lamivudine + Zidovudine + Nevirapine
Hepavir 100 mg,25.17,Lamivudine [For Chronic Hepatitis B]
Lamidin 100 mg,25.3,Lamivudine [For Chronic Hepatitis B]
Lamivir 100 mg,25.0,Lamivudine [For Chronic Hepatitis B]
Lamivudine [For Chronic Hepatitis B],25.0,Lamivudine [For Chronic Hepatitis B]
Zeffix 100 mg,90.3,Lamivudine [For Chronic Hepatitis B]
Avilam 150 mg,25.0,Lamivudine [For HIV Infection]
Lamivudine [For HIV Infection],25.0,Lamivudine [For HIV Infection]
Lameptil 25 mg,12.0,Lamotrigine
Lameptil 50 mg,20.0,Lamotrigine
Lamicet 50 mg,20.0,Lamotrigine
Lamictal 50 mg,52.53,Lamotrigine
Lamitrin 2 mg,7.0,Lamotrigine
Lamitrin 25 mg,10.03,Lamotrigine
Lamitrin 5 mg,9.0,Lamotrigine
Lamitrin 50 mg,18.05,Lamotrigine
Lamitrin ER 100 mg,0.0,Lamotrigine
Lamogin 2 mg,7.0,Lamotrigine
Lamogin 25 mg,10.0,Lamotrigine
Lamogin 5 mg,9.0,Lamotrigine
Lamogin 50 mg,18.0,Lamotrigine
Lamotrigine,0.0,Lamotrigine
Enso 15 mg,3.01,Lansoprazole
Enso 30 mg,5.02,Lansoprazole
Lanozole 15 mg,3.0,Lansoprazole
Lanozole 30 mg,5.0,Lansoprazole
Lansec 15 mg,3.55,Lansoprazole
Lansec 30 mg,6.05,Lansoprazole
Lansina 30 mg,6.0,Lansoprazole
Lanso 30 mg,6.04,Lansoprazole
Lansodin 15 mg,3.52,Lansoprazole
Lansodin 30 mg,6.04,Lansoprazole
Lansoprazole,3.0,Lansoprazole
Lansopril 30 mg,5.5,Lansoprazole
Lansoprol 30 mg,4.0,Lansoprazole
Lantid 30 mg,5.03,Lansoprazole
Lanzol 30 mg,5.0,Lansoprazole
Lap 30 mg,5.0,Lansoprazole
Lasocon 30 mg,6.0,Lansoprazole
Lazo 30 30 mg,5.0,Lansoprazole
Protolan 30 mg,6.0,Lansoprazole
Zoton 15 mg,3.52,Lansoprazole
Zoton 30 mg,6.04,Lansoprazole
Helicon Kit 30 mg+1000 mg+500 mg,55.37,Lansoprazole + Amoxicillin + Clarithromycin
Lansoprazole + Amoxicillin + Clarithromycin,55.0,Lansoprazole + Amoxicillin + Clarithromycin
Pylotrip 30 mg+1000 mg+500 mg,55.16,Lansoprazole + Amoxicillin + Clarithromycin
Triokit 30 mg+1000 mg+500 mg,55.0,Lansoprazole + Amoxicillin + Clarithromycin
Lanfos 250 mg,100.0,Lanthanum Carbonate
Lanthanum Carbonate,100.0,Lanthanum Carbonate
Alkenib 250 mg,350.0,Lapatinib
Certus 250 mg,350.0,Lapatinib
Lapacent 250 mg,300.0,Lapatinib
Laparen 250 mg,300.0,Lapatinib
Lapatinib,300.0,Lapatinib
Nibalap 250 mg,350.0,Lapatinib
Tykerb 250 mg,357.84,Lapatinib
Larotrectinib,0.0,Larotrectinib
Lotenib 100 mg,0.0,Larotrectinib
Lamitan 100 mg,0.0,Lasmiditan Hemisuccinate
Lamitan 50 mg,0.0,Lasmiditan Hemisuccinate
Lasmi 100 mg,75.0,Lasmiditan Hemisuccinate
Lasmi 50 mg,40.0,Lasmiditan Hemisuccinate
Lasmiditan Hemisuccinate,0.0,Lasmiditan Hemisuccinate
Midita 100 mg,0.0,Lasmiditan Hemisuccinate
Midita 50 mg,0.0,Lasmiditan Hemisuccinate
Latanoprost,460.0,Latanoprost
Remaprost 0.01%,496.87,Latanoprost
Xalaprost 0.01%,460.0,Latanoprost
Xalatan 0.01%,703.75,Latanoprost
Latanoprost + Timolol,495.0,Latanoprost + Timolol
Xalacom 0.005%+0.5%,781.94,Latanoprost + Timolol
Xalanol 0.005%+0.5%,495.0,Latanoprost + Timolol
Etrifal Ustukhudus nan,120.0,Lavendar [Lavendula stoechas]
Lavendar [Lavendula stoechas],120.0,Lavendar [Lavendula stoechas]
Dualvir 90 mg+400 mg,1.0,Ledipasvir + Sofosbuvir
Duvir 90 mg+400 mg,1.0,Ledipasvir + Sofosbuvir
Hopso-LP 90 mg+400 mg,1.0,Ledipasvir + Sofosbuvir
Ledipasvir + Sofosbuvir,1.0,Ledipasvir + Sofosbuvir
Lesovir-C 90 mg+400 mg,1.0,Ledipasvir + Sofosbuvir
Sofomax Duo 90 mg+400 mg,1.0,Ledipasvir + Sofosbuvir
Soforal-LP 90 mg+400 mg,1.0,Ledipasvir + Sofosbuvir
Twinvir 90 mg+400 mg,1.0,Ledipasvir + Sofosbuvir
Leflunomide,3.0,Leflunomide
Nodia 10 mg,3.0,Leflunomide
Nodia 100 mg,20.0,Leflunomide
Nodia 20 mg,5.0,Leflunomide
Ledomide 10 mg,200.0,Lenalidomide
Ledomide 25 mg,400.0,Lenalidomide
Lenalidomide,200.0,Lenalidomide
Linamide 10 mg,200.0,Lenalidomide
Linamide 25 mg,400.0,Lenalidomide
Mylomid 10 mg,200.0,Lenalidomide
Mylomid 25 mg,400.0,Lenalidomide
Granocyte 34 MIU/vial,5.0,Lenograstim
Lenograstim,5.0,Lenograstim
Lanib 4 mg,600.0,Lenvatinib Mesylate
Lenva 10 mg,1.0,Lenvatinib Mesylate
Lenva 4 mg,670.0,Lenvatinib Mesylate
Lenvacent 10 mg,1.0,Lenvatinib Mesylate
Lenvacent 4 mg,670.0,Lenvatinib Mesylate
Lenvatinib Mesylate,1.0,Lenvatinib Mesylate
Lenvaxen 10 mg,990.0,Lenvatinib Mesylate
Lenvaxen 4 mg,440.0,Lenvatinib Mesylate
Lenvika 10 mg,2.0,Lenvatinib Mesylate
Lenvika 4 mg,900.0,Lenvatinib Mesylate
Levat 10 mg,1.0,Lenvatinib Mesylate
Canider 10 mg,5.02,Lercanidipine Hydrochloride
Larcadip 10 mg,5.0,Lercanidipine Hydrochloride
Lercanidipine Hydrochloride,5.0,Lercanidipine Hydrochloride
Lotensyl 10 mg,5.56,Lercanidipine Hydrochloride
Arofrez 2.5 mg,40.0,Letrozole
Endofree 2.5 mg,40.0,Letrozole
Femara 2.5 mg,376.42,Letrozole
Femzole 2.5 mg,40.0,Letrozole
Fezol 2.5 mg,40.0,Letrozole
Intez 2.5 mg,40.0,Letrozole
Lenor 2.5 mg,40.0,Letrozole
Lerozol 2.5 mg,40.27,Letrozole
Letrogen 2.5 mg,40.0,Letrozole
Letrol 2.5 mg,40.15,Letrozole
Letrozol 2.5 mg,40.0,Letrozole
Letrozole,40.0,Letrozole
Lexel 2.5 mg,40.0,Letrozole
Loreta 2.5 mg,40.0,Letrozole
Ovazol 2.5 mg,40.0,Letrozole
Zoleta 2.5 mg,40.12,Letrozole
Leuprorelin Acetate,17.0,Leuprorelin Acetate
Lucrin Depot 11.25 mg,37.0,Leuprorelin Acetate
Lucrin Depot 3.75 mg,17.0,Leuprorelin Acetate
Altrax 40 mg/5 ml,15.0,Levamisole
Asitrax 40 mg/5 ml,7.95,Levamisole
Atrex 40 mg/5 ml,10.0,Levamisole
Biotrex 40 mg/5 ml,15.0,Levamisole
Deotrex 40 mg,0.35,Levamisole
Deotrex 40 mg/5 ml,11.0,Levamisole
Etrax 40 mg,1.0,Levamisole
Etrax 40 mg/5 ml,24.07,Levamisole
Helmisole 40 mg,0.41,Levamisole
Helmisole 40 mg/5 ml,15.05,Levamisole
Lemox 40 mg/5 ml,9.0,Levamisole
Levamin 40 mg,0.46,Levamisole
Levamin 40 mg/5 ml,13.87,Levamisole
Levamisole,0.35,Levamisole
Levosol 40 mg,0.45,Levamisole
Levosol 40 mg/5 ml,9.0,Levamisole
Neotrax 40 mg,0.43,Levamisole
Neotrax 40 mg/5 ml,24.0,Levamisole
Ovanil 40 mg/5 ml,14.0,Levamisole
Skytex 40 mg,0.45,Levamisole
Skytex 40 mg/5 ml,6.0,Levamisole
Vermicom 40 mg/5 ml,18.0,Levamisole
Citazar 250 mg,15.11,Levetiracetam
Citazar 500 mg,25.17,Levetiracetam
Eletam 250 mg,16.0,Levetiracetam
Eletam 500 mg,30.0,Levetiracetam
Eletam 500 mg/5 ml,400.0,Levetiracetam
Epicet 250 mg,16.0,Levetiracetam
Epicet 500 mg,30.0,Levetiracetam
Epicet 500 mg/5 ml,400.0,Levetiracetam
Epicet 500 mg/5 ml,40.0,Levetiracetam
Epicet XR 1000 mg,45.0,Levetiracetam
Epicet XR 500 mg,30.0,Levetiracetam
Epicet XR 750 mg,35.0,Levetiracetam
Erata 250 mg,16.25,Levetiracetam
Erata 500 mg,30.3,Levetiracetam
Iracet 250 mg,16.0,Levetiracetam
Iracet 500 mg,30.0,Levetiracetam
Iracet 500 mg/5 ml,40.13,Levetiracetam
Iracet 500 mg/5 ml,200.61,Levetiracetam
Iracet XR 500 mg,30.0,Levetiracetam
Levefix 250 mg,15.0,Levetiracetam
Levefix 500 mg,30.0,Levetiracetam
Levefix 500 mg/5 ml,200.0,Levetiracetam
Levepro 250 mg,16.0,Levetiracetam
Levepro 500 mg,30.0,Levetiracetam
Leveron 250 mg,16.05,Levetiracetam
Leveron 500 mg,30.09,Levetiracetam
Leveron 500 mg/5 ml,400.0,Levetiracetam
Levetam 250 mg,15.0,Levetiracetam
Levetam 500 mg,30.0,Levetiracetam
Levetam XR 500 mg,30.0,Levetiracetam
Levetira 500 mg,30.0,Levetiracetam
Levetira 500 mg/5 ml,400.0,Levetiracetam
Levetiracetam,15.0,Levetiracetam
Leviceta 250 mg,16.0,Levetiracetam
Leviceta 500 mg,30.0,Levetiracetam
Levipil 250 mg,15.0,Levetiracetam
Levipil 500 mg,28.0,Levetiracetam
Neurocet 250 mg,15.0,Levetiracetam
Neurocet 500 mg,30.0,Levetiracetam
Neurocet 500 mg,25.0,Levetiracetam
Neurocet 500 mg/5 ml,40.0,Levetiracetam
Neurocet 500 mg/5 ml,240.0,Levetiracetam
Neurocet 750 mg,40.0,Levetiracetam
Betagan 0.50%,229.85,Levobunolol
Levobunolol,229.85,Levobunolol
Carnitab 330 mg,5.0,Levocarnitine
Carnitab 500 mg/5 ml,100.0,Levocarnitine
Carniten 330 mg,4.0,Levocarnitine
Cartine 330 mg,4.0,Levocarnitine
Cartine 500 mg/5 ml,100.68,Levocarnitine
Envitor 330 mg,5.02,Levocarnitine
L-Carni 330 mg,5.04,Levocarnitine
Levocar 330 mg,5.03,Levocarnitine
Levocar 500 mg/5 ml,100.67,Levocarnitine
Levocarnitine,4.0,Levocarnitine
Ocarnix 330 mg,5.0,Levocarnitine
Ocarnix 500 mg/5 ml,100.0,Levocarnitine
Acitrin-L 2.5 mg/5 ml,55.0,Levocetirizine Dihydrochloride
Acitrin-L 5 mg,3.01,Levocetirizine Dihydrochloride
Alcet 2.5 mg/5 ml,50.0,Levocetirizine Dihydrochloride
Alcet 5 mg,4.5,Levocetirizine Dihydrochloride
Cevozin 5 mg,2.0,Levocetirizine Dihydrochloride
Clarigen 5 mg,2.0,Levocetirizine Dihydrochloride
Curin 5 mg,3.0,Levocetirizine Dihydrochloride
LVC 5 mg,3.01,Levocetirizine Dihydrochloride
Lecet 5 mg,3.0,Levocetirizine Dihydrochloride
Lecitin 5 mg,2.0,Levocetirizine Dihydrochloride
Lerex 5 mg,2.0,Levocetirizine Dihydrochloride
Levant 5 mg,2.2,Levocetirizine Dihydrochloride
Levocet 5 mg,2.01,Levocetirizine Dihydrochloride
Levocetirizine Dihydrochloride,2.0,Levocetirizine Dihydrochloride
Levotiz 5 mg,2.5,Levocetirizine Dihydrochloride
Liset 5 mg,2.0,Levocetirizine Dihydrochloride
Lozin 5 mg,3.01,Levocetirizine Dihydrochloride
Lupron 5 mg,2.5,Levocetirizine Dihydrochloride
Megatrol 5 mg,2.0,Levocetirizine Dihydrochloride
Netis 2.5 mg/5 ml,50.0,Levocetirizine Dihydrochloride
Netis 5 mg,3.5,Levocetirizine Dihydrochloride
Polan 5 mg,3.0,Levocetirizine Dihydrochloride
Purotrol 5 mg,3.51,Levocetirizine Dihydrochloride
Rinocet 5 mg,4.0,Levocetirizine Dihydrochloride
Rinotin 5 mg,3.0,Levocetirizine Dihydrochloride
Seasonix 2.5 mg/5 ml,55.0,Levocetirizine Dihydrochloride
Seasonix 5 mg,4.0,Levocetirizine Dihydrochloride
Sinacet 2.5 mg/5 ml,50.0,Levocetirizine Dihydrochloride
Sinacet 5 mg,4.0,Levocetirizine Dihydrochloride
Verizin 5 mg,2.0,Levocetirizine Dihydrochloride
Vocet 5 mg,2.0,Levocetirizine Dihydrochloride
Aparkin 100 mg+25 mg,12.0,Levodopa + Benserazide
Aparkin 200 mg+50 mg,18.0,Levodopa + Benserazide
Aparkin 50 mg+12.5 mg,8.0,Levodopa + Benserazide
Bendopa 100 mg+25 mg,18.0,Levodopa + Benserazide
Bendopa 200 mg+50 mg,25.0,Levodopa + Benserazide
Bendopa 50 mg+12.5 mg,12.0,Levodopa + Benserazide
Levodopa + Benserazide,8.0,Levodopa + Benserazide
Carlev CR 200 mg+50 mg,15.0,Levodopa + Carbidopa (CR tablet)
Cinemet CR 100 mg+25 mg,10.0,Levodopa + Carbidopa (CR tablet)
Cinemet CR 200 mg+50 mg,12.5,Levodopa + Carbidopa (CR tablet)
Co-dopa CR 100 mg+25 mg,10.0,Levodopa + Carbidopa (CR tablet)
Co-dopa CR 200 mg+50 mg,20.0,Levodopa + Carbidopa (CR tablet)
Levodopa + Carbidopa (CR tablet),10.0,Levodopa + Carbidopa (CR tablet)
Syndopa CR 100 mg+25 mg,10.0,Levodopa + Carbidopa (CR tablet)
Syndopa CR 200 mg+50 mg,12.54,Levodopa + Carbidopa (CR tablet)
Aldopa 100 mg+10 mg,8.26,Levodopa + Carbidopa (FC tablet)
Aldopa 250 mg+25 mg,11.8,Levodopa + Carbidopa (FC tablet)
Carlev 100 mg+10 mg,7.0,Levodopa + Carbidopa (FC tablet)
Co-dopa 250 mg+25 mg,10.0,Levodopa + Carbidopa (FC tablet)
D-Dopa 100 mg+10 mg,6.0,Levodopa + Carbidopa (FC tablet)
D-Dopa 250 mg+25 mg,6.05,Levodopa + Carbidopa (FC tablet)
Doparkin 100 mg+10 mg,7.0,Levodopa + Carbidopa (FC tablet)
Doparkin 250 mg+25 mg,10.0,Levodopa + Carbidopa (FC tablet)
Levodopa + Carbidopa (FC tablet),4.01,Levodopa + Carbidopa (FC tablet)
Levopa 100 mg+10 mg,4.01,Levodopa + Carbidopa (FC tablet)
Levopa 250 mg+25 mg,7.52,Levodopa + Carbidopa (FC tablet)
Parkinor 100 mg+10 mg,7.0,Levodopa + Carbidopa (FC tablet)
Perkidopa 100 mg+10 mg,7.0,Levodopa + Carbidopa (FC tablet)
Perkidopa 250 mg+25 mg,10.0,Levodopa + Carbidopa (FC tablet)
Synamet 100 mg+10 mg,7.0,Levodopa + Carbidopa (FC tablet)
Synamet 100 mg+25 mg,8.0,Levodopa + Carbidopa (FC tablet)
Synamet 250 mg+25 mg,10.0,Levodopa + Carbidopa (FC tablet)
Syndopa 100 mg+10 mg,7.02,Levodopa + Carbidopa (FC tablet)
Syndopa 250 mg+25 mg,10.03,Levodopa + Carbidopa (FC tablet)
Twindopa 100 mg+10 mg,7.0,Levodopa + Carbidopa (FC tablet)
Twindopa 100 mg+25 mg,8.0,Levodopa + Carbidopa (FC tablet)
Twindopa 250 mg+25 mg,10.0,Levodopa + Carbidopa (FC tablet)
Encarlev 100 mg+25 mg+200 mg,25.0,Levodopa + Carbidopa + Entacapone
Encarlev 150 mg+37.5 mg+200 mg,30.0,Levodopa + Carbidopa + Entacapone
Encarlev 200 mg+50 mg+200 mg,40.0,Levodopa + Carbidopa + Entacapone
Lecaren 100 mg+25 mg+200 mg,25.0,Levodopa + Carbidopa + Entacapone
Levodopa + Carbidopa + Entacapone,15.0,Levodopa + Carbidopa + Entacapone
Stalevo 125 mg+31.25 mg+200 mg,85.32,Levodopa + Carbidopa + Entacapone
Stalevo 200 mg+50 mg+200 mg,85.32,Levodopa + Carbidopa + Entacapone
Stalevo 75 mg+18.75 mg+200 mg,85.32,Levodopa + Carbidopa + Entacapone
Synamet Plus 100 mg+25 mg+200 mg,25.0,Levodopa + Carbidopa + Entacapone
Synamet Plus 50 mg+12.5 mg +200 mg,15.0,Levodopa + Carbidopa + Entacapone
Syncapone 100 mg+25 mg+200 mg,25.0,Levodopa + Carbidopa + Entacapone
Syncapone 150 mg+37.5 mg+200 mg,30.0,Levodopa + Carbidopa + Entacapone
Syncapone 50 mg+12.5 mg +200 mg,15.0,Levodopa + Carbidopa + Entacapone
Tridopa 100 mg+25 mg+200 mg,25.08,Levodopa + Carbidopa + Entacapone
Tridopa 150 mg+37.5 mg+200 mg,30.09,Levodopa + Carbidopa + Entacapone
Tridopa 200 mg+50 mg+200 mg,40.12,Levodopa + Carbidopa + Entacapone
Tridopa 50 mg+12.5 mg +200 mg,15.05,Levodopa + Carbidopa + Entacapone
Asilee-TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Evo TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Flovix 0.50%,90.0,Levofloxacin (Ophthalmic)
Flovix TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Genolev 0.50%,90.3,Levofloxacin (Ophthalmic)
Genolev TS 1.50%,130.39,Levofloxacin (Ophthalmic)
Leflox 0.50%,87.0,Levofloxacin (Ophthalmic)
Leflox TS 1.50%,128.0,Levofloxacin (Ophthalmic)
Leo 0.50%,90.0,Levofloxacin (Ophthalmic)
Lequin 0.50%,80.0,Levofloxacin (Ophthalmic)
Levobac 0.50%,90.0,Levofloxacin (Ophthalmic)
Levobac TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Levoflox 0.50%,80.25,Levofloxacin (Ophthalmic)
Levofloxacin (Ophthalmic),80.0,Levofloxacin (Ophthalmic)
Levogen 0.50%,90.0,Levofloxacin (Ophthalmic)
Levogen TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Levolo 0.50%,90.0,Levofloxacin (Ophthalmic)
Levomax 0.50%,90.0,Levofloxacin (Ophthalmic)
Levomax TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Levoquin 0.50%,90.27,Levofloxacin (Ophthalmic)
Levoquin TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Levosina 0.50%,90.0,Levofloxacin (Ophthalmic)
Levosina TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Levox 0.50%,90.0,Levofloxacin (Ophthalmic)
Levox TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Levoxin 0.50%,90.0,Levofloxacin (Ophthalmic)
Levoxin TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Lifcin 1.50%,130.0,Levofloxacin (Ophthalmic)
Lin 0.50%,90.0,Levofloxacin (Ophthalmic)
Livacin 0.50%,90.27,Levofloxacin (Ophthalmic)
Locin 0.50%,90.0,Levofloxacin (Ophthalmic)
Lovicin 0.50%,90.0,Levofloxacin (Ophthalmic)
Ovel 0.50%,90.0,Levofloxacin (Ophthalmic)
Ovel TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Resquin 0.50%,90.0,Levofloxacin (Ophthalmic)
Resquine TS 1.50%,130.0,Levofloxacin (Ophthalmic)
Revacin 0.50%,100.0,Levofloxacin (Ophthalmic)
3-F 500 mg,14.0,Levofloxacin Hemihydrate
Asilee 500 mg,15.0,Levofloxacin Hemihydrate
Avelox 500 mg,12.0,Levofloxacin Hemihydrate
Bacnil 500 mg,15.0,Levofloxacin Hemihydrate
Beloxin 500 mg,15.0,Levofloxacin Hemihydrate
Benfloxin 500 mg,15.0,Levofloxacin Hemihydrate
Corbic 500 mg,15.0,Levofloxacin Hemihydrate
Coslev 500 mg,14.0,Levofloxacin Hemihydrate
Evo 125 mg/5 ml,75.0,Levofloxacin Hemihydrate
Evo 250 mg,9.0,Levofloxacin Hemihydrate
Evo 500 mg,16.0,Levofloxacin Hemihydrate
Evo 500 mg/100 ml,100.0,Levofloxacin Hemihydrate
Evo 750 mg,20.0,Levofloxacin Hemihydrate
Evocin 500 mg,12.0,Levofloxacin Hemihydrate
Evoloxin 500 mg,13.09,Levofloxacin Hemihydrate
Evonex 500 mg,13.09,Levofloxacin Hemihydrate
Exolev 500 mg,15.99,Levofloxacin Hemihydrate
Flovo 500 mg,15.0,Levofloxacin Hemihydrate
Genolev 500 mg,15.11,Levofloxacin Hemihydrate
Isovox 500 mg,13.0,Levofloxacin Hemihydrate
Laxod 500 mg,15.0,Levofloxacin Hemihydrate
Lecocin 500 mg,15.0,Levofloxacin Hemihydrate
Leevotin 500 mg,15.0,Levofloxacin Hemihydrate
Leevotin 500 mg,15.0,Levofloxacin Hemihydrate
Lefex 500 mg,14.0,Levofloxacin Hemihydrate
Leflox 500 mg,15.11,Levofloxacin Hemihydrate
Leflox 750 mg,20.13,Levofloxacin Hemihydrate
Leo 250 mg,8.07,Levofloxacin Hemihydrate
Leo 500 mg,15.1,Levofloxacin Hemihydrate
Leo 500 mg/100 ml,100.3,Levofloxacin Hemihydrate
Leo 750 mg,20.13,Levofloxacin Hemihydrate
Leoflox 250 mg,7.02,Levofloxacin Hemihydrate
Leoflox 500 mg,15.05,Levofloxacin Hemihydrate
Leosil 500 mg,15.0,Levofloxacin Hemihydrate
Lequin 500 mg,10.0,Levofloxacin Hemihydrate
Lerof 500 mg,14.1,Levofloxacin Hemihydrate
Lethiquin 500 mg,15.05,Levofloxacin Hemihydrate
Levin 500 mg,14.0,Levofloxacin Hemihydrate
Levo 500 mg,15.0,Levofloxacin Hemihydrate
Levobac 500 mg,15.06,Levofloxacin Hemihydrate
Levobac 500 mg/100 ml,100.0,Levofloxacin Hemihydrate
Levobac 750 mg,20.08,Levofloxacin Hemihydrate
Levocare 500 mg,15.0,Levofloxacin Hemihydrate
Levocin 500 mg,12.0,Levofloxacin Hemihydrate
Levocos 500 mg,14.4,Levofloxacin Hemihydrate
